record_type,time,type,peer_address,prefix,next-hop,communities,as-path,filename,title
update,1455958720.0,A,206.126.236.172,72.20.0.0/24,206.126.236.169,set(),11039 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958720.0,A,206.126.236.24,72.20.0.0/24,206.126.236.169,"{'11666:2000', '11666:2003'}",11666 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958722.0,A,27.111.228.201,72.20.0.0/24,27.111.228.201,"{'4637:32067', '4637:32412', '4637:32933', '4637:60952', '4637:32502'}",133165 4637 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958722.0,A,202.79.197.201,72.20.0.0/24,202.79.197.201,"{'4637:32067', '4637:32412', '4637:32933', '4637:60952', '4637:32502'}",133165 4637 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958725.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958725.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958729.0,A,206.126.236.10,72.20.0.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:641', '4589:14901'}",4589 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958729.0,A,27.111.228.169,72.20.0.0/24,27.111.228.169,set(),38880 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958731.0,A,206.126.236.47,72.20.0.0/24,206.126.236.47,"{'19151:65040', '19151:1000', '19151:61001'}",19151 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958735.0,A,206.126.236.10,72.20.0.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:10140', '4589:685', '4589:680'}",4589 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958750.0,A,206.126.236.26,72.20.0.0/24,206.126.236.26,set(),16559 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958752.0,A,27.111.228.201,72.20.0.0/24,27.111.228.201,"{'4637:32934', '4637:32412', '4637:60952', '4637:32026', '4637:32502'}",133165 4637 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958752.0,A,202.79.197.201,72.20.0.0/24,202.79.197.201,"{'4637:32934', '4637:32412', '4637:60952', '4637:32026', '4637:32502'}",133165 4637 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958874.0,W,206.126.236.172,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958874.0,W,206.126.236.24,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958877.0,W,27.111.228.169,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958877.0,W,202.79.197.159,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958877.0,W,27.111.228.159,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958878.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958878.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 32768 53587 53587 53587 53587 134830 134830 134830,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958885.0,W,206.126.236.47,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958887.0,W,206.126.236.10,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958898.0,W,202.79.197.159,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958898.0,W,27.111.228.159,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958899.0,W,206.126.236.37,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958902.0,W,27.111.228.201,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958902.0,W,202.79.197.201,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
update,1455958904.0,W,206.126.236.26,72.20.0.0/24,,,,backconnect_3_2016-02-20 08:30:00_2016-02-20 09:30:00.csv,backconnect_3
rib,1455991200.0,R,27.111.228.201,72.20.0.0/19,27.111.228.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991200.0,R,27.111.228.169,72.20.0.0/19,27.111.228.169,set(),38880 3491 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991200.0,R,27.111.228.159,72.20.0.0/19,27.111.228.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991200.0,R,202.79.197.159,72.20.0.0/19,202.79.197.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991200.0,R,202.79.197.201,72.20.0.0/19,202.79.197.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991200.0,R,27.111.228.201,72.20.29.0/24,27.111.228.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991200.0,R,27.111.228.169,72.20.29.0/24,27.111.228.169,set(),38880 3491 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991200.0,R,27.111.228.159,72.20.29.0/24,27.111.228.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991200.0,R,202.79.197.159,72.20.29.0/24,202.79.197.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991200.0,R,202.79.197.201,72.20.29.0/24,202.79.197.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.10,72.20.0.0/19,206.126.236.10,"{'3257:8081', '4589:420', '4589:2', '3257:50002', '4589:61', '4589:10103', '3257:51101', '3257:51100', '4589:556', '3257:4000', '3257:50120'}",4589 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.172,72.20.0.0/19,206.126.236.172,{'6461:5997'},11039 6461 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.117,72.20.0.0/19,206.126.236.117,"{'6830:35307', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.104,72.20.0.0/19,206.126.236.104,"{'6830:35307', '6830:23001', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.24,72.20.0.0/19,206.126.236.24,"{'3257:8081', '11666:1000', '3257:50002', '3257:51101', '11666:1005', '3257:51100', '3257:4000', '3257:50120'}",11666 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.19,72.20.0.0/19,206.126.236.19,"{'3257:8081', '3257:50002', '3257:51101', '3257:51100', '3257:4000', '3257:50120'}",3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.12,72.20.0.0/19,206.126.236.12,"{'2914:1001', '2914:3000', '2914:2000', '2914:420'}",2914 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.76,72.20.0.0/19,206.126.236.76,set(),5769 6453 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.120,72.20.0.0/19,206.126.236.120,set(),41095 3356 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.47,72.20.0.0/19,206.126.236.47,"{'19151:1500', '19151:1000', '19151:65050', '19151:61006'}",19151 3356 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.26,72.20.0.0/19,206.126.236.26,set(),16559 6939 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.25,72.20.0.0/19,206.126.236.25,set(),6079 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.37,72.20.0.0/19,206.126.236.37,set(),6939 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.10,72.20.29.0/24,206.126.236.10,"{'4589:420', '4589:2', '3257:50002', '4589:61', '4589:10103', '3257:50121', '3257:8137', '3257:51200', '4589:556', '3257:4000', '3257:51202'}",4589 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.172,72.20.29.0/24,206.126.236.172,{'6461:5997'},11039 6461 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.117,72.20.29.0/24,206.126.236.117,"{'6830:35307', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.24,72.20.29.0/24,206.126.236.24,"{'11666:1000', '3257:50002', '11666:1005', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",11666 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.19,72.20.29.0/24,206.126.236.19,"{'3257:50002', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.104,72.20.29.0/24,206.126.236.104,"{'6830:35307', '6830:23001', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.12,72.20.29.0/24,206.126.236.12,"{'2914:1001', '2914:3000', '2914:2000', '2914:420'}",2914 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.76,72.20.29.0/24,206.126.236.76,set(),5769 6453 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.120,72.20.29.0/24,206.126.236.120,set(),41095 3356 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.47,72.20.29.0/24,206.126.236.47,"{'19151:1500', '19151:1000', '19151:65050', '19151:61006'}",19151 3356 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.25,72.20.29.0/24,206.126.236.25,set(),6079 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.26,72.20.29.0/24,206.126.236.26,set(),16559 6939 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
rib,1455991213.0,R,206.126.236.37,72.20.29.0/24,206.126.236.37,set(),6939 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991478.0,A,206.126.236.172,72.20.29.0/24,206.126.236.172,{'6461:5997'},11039 6461 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991478.0,A,206.126.236.172,72.20.0.0/19,206.126.236.172,{'6461:5997'},11039 6461 1299 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991480.0,A,206.126.236.117,72.20.0.0/19,206.126.236.117,"{'6830:35307', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991480.0,A,206.126.236.117,72.20.29.0/24,206.126.236.117,"{'6830:35307', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991488.0,A,206.126.236.24,72.20.0.0/19,206.126.236.24,"{'3257:8081', '11666:1000', '3257:50002', '3257:51101', '11666:1005', '3257:51100', '3257:4000', '3257:50120'}",11666 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991498.0,A,206.126.236.10,72.20.0.0/19,206.126.236.10,"{'3257:8081', '4589:420', '4589:2', '3257:50002', '4589:61', '4589:10103', '3257:51101', '3257:51100', '4589:556', '3257:4000', '3257:50120'}",4589 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991498.0,A,206.126.236.19,72.20.0.0/19,206.126.236.19,"{'3257:8081', '3257:50002', '3257:51101', '3257:51100', '3257:4000', '3257:50120'}",3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991514.0,A,206.126.236.104,72.20.29.0/24,206.126.236.104,"{'6830:35307', '6830:23001', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991514.0,A,206.126.236.104,72.20.0.0/19,206.126.236.104,"{'6830:35307', '6830:23001', '6830:17000', '3257:3257', '6830:17416'}",6830 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991561.0,A,206.126.236.19,72.20.29.0/24,206.126.236.19,"{'3257:50002', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991562.0,A,206.126.236.10,72.20.29.0/24,206.126.236.10,"{'4589:420', '4589:2', '3257:50002', '4589:61', '4589:10103', '3257:50121', '3257:8137', '3257:51200', '4589:556', '3257:4000', '3257:51202'}",4589 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455991564.0,A,206.126.236.24,72.20.29.0/24,206.126.236.24,"{'11666:1000', '3257:50002', '11666:1005', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",11666 3257 25761,backconnect_3_2016-02-20 17:30:00_2016-02-20 18:30:00.csv,backconnect_3
update,1455961362.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'43531:10020', '24482:64691', '24482:1', '24482:12011', '24482:12010'}",24482 43531 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961362.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'43531:10020', '24482:64691', '24482:1', '24482:12011', '24482:12010'}",24482 43531 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961362.0,A,206.126.236.172,72.20.0.0/24,206.126.236.169,set(),11039 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961362.0,A,206.126.236.24,72.20.0.0/24,206.126.236.169,"{'11666:2000', '11666:2003'}",11666 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961365.0,A,27.111.228.169,72.20.0.0/24,27.111.228.169,set(),38880 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961372.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'24482:12011', '24482:2', '24482:65203', '24482:12010'}",24482 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961372.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'24482:12011', '24482:2', '24482:65203', '24482:12010'}",24482 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961373.0,A,206.126.236.10,72.20.0.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:641', '4589:14901'}",4589 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961376.0,A,206.126.236.10,72.20.0.0/24,206.126.236.10,"{'4589:420', '4589:2', '4589:61', '4589:10140', '4589:685', '4589:680'}",4589 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961385.0,A,27.111.228.201,72.20.0.0/24,27.111.228.201,"{'4637:32934', '4637:32412', '4637:60952', '4637:32026', '4637:32502'}",133165 4637 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961385.0,A,202.79.197.201,72.20.0.0/24,202.79.197.201,"{'4637:32934', '4637:32412', '4637:60952', '4637:32026', '4637:32502'}",133165 4637 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961387.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961387.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'24482:12011', '24482:2', '24482:65202', '24482:12010'}",24482 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961392.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961392.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'24482:2', '22233:10022', '24482:65201', '3223:666', '24482:12010', '24482:12011', '22233:10030', '3223:201', '3223:2'}",24482 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961394.0,A,206.126.236.26,72.20.0.0/24,206.126.236.26,set(),16559 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961762.0,W,206.126.236.172,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961762.0,W,206.126.236.24,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961765.0,W,202.79.197.159,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961765.0,W,27.111.228.159,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961765.0,W,27.111.228.169,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961765.0,A,202.79.197.159,72.20.0.0/24,202.79.197.159,"{'24482:12011', '24482:2', '24482:65203', '24482:12010'}",24482 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961765.0,A,27.111.228.159,72.20.0.0/24,27.111.228.159,"{'24482:12011', '24482:2', '24482:65203', '24482:12010'}",24482 3223 203959 1229 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961771.0,W,202.79.197.159,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961771.0,W,27.111.228.159,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961776.0,W,206.126.236.10,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961779.0,W,27.111.228.201,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961779.0,W,202.79.197.201,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
update,1455961793.0,W,206.126.236.26,72.20.0.0/24,,,,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,27.111.228.201,72.20.0.0/19,27.111.228.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,27.111.228.169,72.20.0.0/19,27.111.228.169,set(),38880 3491 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,27.111.228.159,72.20.0.0/19,27.111.228.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,202.79.197.159,72.20.0.0/19,202.79.197.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,202.79.197.201,72.20.0.0/19,202.79.197.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,27.111.228.201,72.20.29.0/24,27.111.228.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,27.111.228.169,72.20.29.0/24,27.111.228.169,set(),38880 3491 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,27.111.228.159,72.20.29.0/24,27.111.228.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 1299 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,202.79.197.159,72.20.29.0/24,202.79.197.159,"{'24482:1', '24482:21200', '24482:64601', '24482:12011', '6453:86', '24482:12010', '6453:2000', '6453:2101', '6453:2100'}",24482 6453 1299 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
rib,1455962400.0,R,202.79.197.201,72.20.29.0/24,202.79.197.201,"{'3491:3257', '3491:4000', '3257:50002', '3491:4012', '3257:50121', '3257:8137', '3257:51200', '3257:4000', '3257:51202'}",133165 3491 3257 25761,backconnect_3_2016-02-20 09:30:00_2016-02-20 10:30:00.csv,backconnect_3
